ID,Age,Gender,units,dateStamp,userWeight,minutes,aveSpeed,aveWatts,aveHR,aveRPMs,NormPower,AveCalories,avePowerL,avePowerR,EWMA,TSS,AveLoad,MinLoad,MaxLoad,UserMaxWatts
14,47,F,miles,2020-10-19T09:02:00,77 kgs,60.0002,17.16,89.8,0.0,87.65,98.7412606905243,422.982635498047,49.6888368462139,50.3111631537861,89.5690532804398,-1.0,87.6,56,122,111
4,50,F,miles,2020-10-20T08:08:00,57 kgs,50.1903,16.87,86.5,0.0,91.73,95.8152553036818,343.345245361328,51.2437374291461,48.7562625708539,86.2336339877681,-1.0,92.1,61,122,111
3,43,M,miles,2020-10-20T08:08:00,92 kgs,50.1903,20.91,159.5,0.0,91.92,186.45485644602,668.078125,49.6374108612178,50.3625891387822,159.218615657011,-1.0,189.2,125,251,228
14,47,F,miles,2020-10-20T09:25:00,77 kgs,66.0002,17.14,92.2,0.0,91.2,103.621803963997,487.998626708984,48.5196421082063,51.4803578917937,92.3355390506586,-1.0,85.6,44,128,111
4,50,F,miles,2020-10-21T08:07:00,57 kgs,51.2876,17.53,98.4,0.0,84.41,118.035319535939,430.563751220703,50.3793795620438,49.6206204379562,98.8190221122475,-1.0,87.2,56,155,111
1,62,M,miles,2020-10-21T10:10:00,65 kgs,60.0001,19.13,131.0,0.0,94.12,154.225630301916,632.95068359375,47.7754802995767,52.2245197004233,129.543150042497,-1.0,122.6,81,227,162
14,47,F,miles,2020-10-22T08:56:00,77 kgs,60.0,15.62,75.6,0.0,86.2,92.8259739567314,397.112945556641,47.9884584980237,52.0115415019763,74.9904707648581,-1.0,71.9,33,222,111
5,46,F,miles,2020-10-23T09:31:00,60 kgs,61.0001,17.74,121.0,0.0,87.82,148.8915248567,620.907775878906,53.7534225966601,46.2465774033399,119.947479882628,-1.0,126.9,67,217,167
1,62,M,miles,2020-10-23T09:31:00,65 kgs,61.0001,17.61,133.5,0.0,89.03,154.291107703357,643.69189453125,47.9791158536585,52.0208841463415,131.456152826977,-1.0,123.0,65,211,162
5,46,F,miles,2020-10-25T10:55:00,60 kgs,60.0002,17.05,102.0,0.0,82.83,140.703969293361,577.34130859375,54.9303146584804,45.0696853415196,100.4778925219,-1.0,108.7,50,334,167
1,62,M,miles,2020-10-25T10:55:00,65 kgs,60.0002,17.45,114.0,0.0,83.58,154.691240338028,634.796081542969,48.165417131919,51.834582868081,111.880904694426,-1.0,105.4,49,324,162
14,47,F,miles,2020-10-26T09:07:00,77 kgs,53.9002,16.32,80.6,0.0,91.66,93.9515355867073,361.655242919922,50.1742398360096,49.8257601639904,80.6989002753746,-1.0,77.3,44,110,111
14,47,F,miles,2020-10-27T09:02:00,77 kgs,60.0002,15.4,74.8,0.0,84.54,96.3635784430494,412.83349609375,50.2069071373753,49.7930928626247,74.2856084552001,-1.0,71.9,33,222,111
8,50,M,miles,2020-10-27T09:02:00,97 kgs,60.0002,18.93,131.9,129.830583562481,83.55,170.1641189596,721.933410644531,52.8179871520343,47.1820128479657,130.89304855903,-1.0,120.2,56,370,185
4,50,F,miles,2020-10-28T08:14:00,57 kgs,60.0002,14.99,92.5,0.0,80.31,111.356149531517,476.999694824219,50.2347812786785,49.7652187213215,91.8318792320219,-1.0,71.9,33,222,111
